time,open,high,low,close,Volume
1716315300,164.78,164.84,164.68,164.73,16620
1716315600,164.74,164.77,164.61,164.64,17128
1716315900,164.63,164.67,164.32,164.39,31409
1716316200,164.41,164.58,164.38,164.53,21540
1716316500,164.51,164.54,164.27,164.37,21161
1716316800,164.36,164.48,164.32,164.325,13717
1716317100,164.33,164.37,164.16,164.21,32445
1716317400,164.2,164.34,164.17,164.2,14418
1716317700,164.195,164.36,164.18,164.34,19997
1716318000,164.32,164.6,164.31,164.53,32300
1716318300,164.51,164.73,164.37,164.71,30195
1716318600,164.71,164.78,164.575,164.61,25267
1716318900,164.6,164.73,164.55,164.6,33431
1716319200,164.61,164.67,164.46,164.48,18137
1716319500,164.47,164.49,164.25,164.36,23050
1716319800,164.36,164.89,164.35,164.72,46070
1716320100,164.75,164.89,164.7,164.76,24802
1716320400,164.74,164.78,164.59,164.61,24986
1716320700,164.62,164.77,164.49,164.74,29745
1716321000,164.75,164.88,164.47,164.83,60256
1716321300,164.79,164.85,164.54,164.64,55894
1716384600,167.25,169.81,166.39,167.99,345786
1716384900,168,168.2,166.28,166.5,148874
1716385200,166.53,166.99,165.93,166.91,143391
1716385500,166.93,167.36,166.72,167.05,121030
1716385800,167.03,167.63,166.83,167.16,130508
1716386100,167.15,167.47,166.58,167.15,85097
1716386400,167.07,167.61,166.92,167.36,74492
1716386700,167.37,167.77,167.1,167.43,83923
1716387000,167.44,167.52,166.34,166.67,90550
1716387300,166.67,166.73,166.19,166.63,64586
1716387600,166.63,167.38,166.59,167.35,69802
1716387900,167.32,167.75,167.22,167.4,64091
1716388200,167.4,167.78,167.12,167.2,60326
1716388500,167.2,167.98,167.13,167.85,77330
1716388800,167.855,168.5,167.82,168.16,119820
1716389100,168.16,168.72,168.13,168.48,88172
1716389400,168.46,168.55,168.33,168.5,47915
1716389700,168.49,168.5,168.14,168.33,91923
1716390000,168.31,168.54,168.25,168.5,47797
1716390300,168.5,168.88,168,168.11,62872
1716390600,168.12,168.4,168.05,168.19,32341
1716390900,168.2,168.28,167.88,168.04,27875
1716391200,168.01,168.15,167.65,167.72,37926
1716391500,167.73,168.24,167.66,168.2,37252
1716391800,168.2,168.29,168.1,168.19,30882
1716392100,168.2,168.52,167.97,168.52,42585
1716392400,168.5,168.61,168.39,168.45,28414
1716392700,168.45,168.64,168.27,168.6,36140
1716393000,168.61,168.65,167.85,167.94,41126
1716393300,167.94,168.14,167.85,168.14,23173
1716393600,168.12,168.12,167.73,167.77,36541
1716393900,167.75,168.11,167.65,167.97,24660
1716394200,167.97,168.13,167.77,167.89,28604
1716394500,167.86,167.89,167.68,167.68,22590
1716394800,167.67,167.67,167.19,167.2,39626
1716395100,167.2,167.28,166.95,167.03,45140
1716395400,167.05,167.25,166.95,167.12,33523
1716395700,167.12,167.16,166.78,166.79,20584
1716396000,166.84,166.87,166.64,166.71,39016
1716396300,166.7,166.73,166.11,166.26,40988
1716396600,166.24,166.26,165.74,166.05,62046
1716396900,166.02,166.04,165.81,165.91,27831
1716397200,165.88,166.22,165.75,166.05,48491
1716397500,166.05,166.05,165.82,166,27463
1716397800,166.01,166.21,165.92,166.19,21800
1716398100,166.18,166.36,166.01,166.08,33763
1716398400,166.07,166.42,165.94,166.42,32081
1716398700,166.37,166.39,166.09,166.09,21258
1716399000,166.07,166.22,165.94,166.05,21563
1716399300,166.06,166.07,165.3,165.49,63929
1716399600,165.51,165.63,165.07,165.15,39806
1716399900,165.13,165.46,164.98,165.24,59728
1716400200,165.28,165.37,164.87,165.07,49936
1716400500,165.07,165.28,164.8,165.18,36489
1716400800,165.18,165.18,164.2,164.79,91681
1716401100,164.8,165.28,164.75,165.24,32919
1716401400,165.2,165.28,164.94,165.04,21688
1716401700,165.08,165.16,164.75,164.96,37257
1716402000,164.95,164.96,164.17,164.6,45367
1716402300,164.6,164.71,163.86,164.05,60958
1716402600,164.02,164.29,163.96,164.25,29348
1716402900,164.23,164.46,164.02,164.3,28016
1716403200,164.3,164.43,164.14,164.24,28031
1716403500,164.21,164.8,164.19,164.72,25323
1716403800,164.74,164.79,164.32,164.39,21950
1716404100,164.41,164.66,164.35,164.63,22482
1716404400,164.61,164.72,164.54,164.69,35620
1716404700,164.67,164.9,164.54,164.78,43602
1716405000,164.77,164.77,164.45,164.58,38678
1716405300,164.57,164.88,164.24,164.26,52556
1716405600,164.3,164.84,164.22,164.83,24395
1716405900,164.82,165.02,164.77,165.01,32356
1716406200,164.97,165.61,164.96,165.55,45169
1716406500,165.56,165.63,165.04,165.05,62922
1716406800,165.03,165.36,164.88,164.92,37758
1716407100,164.91,165.4,164.89,164.96,34441
1716407400,165,165.24,164.49,165.07,75923
1716407700,165.09,165.68,165.03,165.54,94293
1716471000,170.18,171.56,169.55,170.31,387434
1716471300,170.27,172.14,170.24,171.78,314456
1716471600,171.81,171.88,170.42,171.54,206996
1716471900,171.59,173.13,171.16,172.19,353457
1716472200,172.2,172.23,168.13,168.43,267942
1716472500,168.39,168.63,167.03,167.39,165814
1716472800,167.38,167.67,166.72,167.08,175997
1716473100,167.09,167.57,166.07,166.58,178708
1716473400,166.59,166.76,165.91,166.43,178588
1716473700,166.44,166.45,165.37,165.65,158464
1716474000,165.7,165.87,164.29,164.65,190225
1716474300,164.64,165.57,164.48,165.3,184637
1716474600,165.31,165.79,164.62,164.66,131962
1716474900,164.62,164.63,163.51,163.52,166989
1716475200,163.5,163.65,161.67,162.11,252040
1716475500,162.15,162.39,160.85,161.19,182898
1716475800,161.17,161.21,160.4,160.77,244186
1716476100,160.76,161.06,160.45,160.87,169382
1716476400,160.86,161.88,160.42,161.48,215174
1716476700,161.46,162.01,161.25,161.97,116917
1716477000,161.97,162.76,161.9,162.73,138679
1716477300,162.75,162.9,162.22,162.46,86349
1716477600,162.45,163.55,162.45,163.51,119636
1716477900,163.5,163.72,163.26,163.51,115123
1716478200,163.48,163.79,163.09,163.63,109828
1716478500,163.69,164.06,163.25,163.87,152743
1716478800,163.85,164.14,163.8,164.1,106214
1716479100,164.14,164.38,163.8,164.07,169883
1716479400,164.05,164.39,163.81,163.96,67724
1716479700,163.94,163.99,163.26,163.38,140895
1716480000,163.44,164.46,163.25,164.14,96995
1716480300,164.12,164.36,163.63,163.75,58581
1716480600,163.75,163.76,162.97,163.04,75251
1716480900,163.02,163.86,162.82,163.82,72561
1716481200,163.84,163.92,163.63,163.73,30776
1716481500,163.74,164.1,163.56,164.06,60663
1716481800,164.08,164.18,163.85,163.91,50791
1716482100,163.94,164.15,163.7,163.7,52771
1716482400,163.69,163.76,163.09,163.09,46657
1716482700,163.12,163.3,162.58,162.75,78107
1716483000,162.75,162.9,162.4,162.64,92259
1716483300,162.66,162.9,162.23,162.23,48049
1716483600,162.22,162.4,161.9,162,46359
1716483900,162.06,162.42,162.02,162.34,39601
1716484200,162.33,162.43,162.12,162.27,36864
1716484500,162.29,162.36,161.54,161.58,51450
1716484800,161.55,161.74,161.41,161.66,45583
1716485100,161.67,162.05,161.59,162,36906
1716485400,162,162.1,161.74,161.88,36867
1716485700,161.9,162.05,160.88,160.93,93456
1716486000,160.94,161.31,160.32,160.41,95995
1716486300,160.42,160.72,160.24,160.59,55295
1716486600,160.6,160.85,160.02,160.25,74345
1716486900,160.21,160.32,159.58,159.66,162974
1716487200,159.65,159.9,159.27,159.3,85288
1716487500,159.32,159.8,159.13,159.65,78244
1716487800,159.66,159.8,159.02,159.25,78817
1716488100,159.25,159.64,158.85,158.92,73692
1716488400,158.94,159.54,158.81,158.81,58859
1716488700,158.81,159.28,158.76,158.9,60641
1716489000,158.88,159.01,158.4,158.84,113873
1716489300,158.85,159.46,158.61,159.46,56987
1716489600,159.48,159.56,158.91,158.94,96622
1716489900,159.01,159.17,158.36,158.72,81491
1716490200,158.71,158.79,158.28,158.42,51988
1716490500,158.46,158.61,158.32,158.37,36467
1716490800,158.36,159.13,158.32,158.68,59477
1716491100,158.7,159.07,158.34,158.91,42250
1716491400,158.93,158.97,158.43,158.63,44572
1716491700,158.67,158.95,158.27,158.87,67610
1716492000,158.9,159.15,158.7,158.93,51318
1716492300,158.96,159.32,158.77,159.1,45655
1716492600,159.12,159.97,159.12,159.88,58628
1716492900,159.88,160.19,159.74,160.03,86298
1716493200,160.02,160.5,159.92,160.35,75981
1716493500,160.37,160.56,160.06,160.1,63578
1716493800,160.2,160.44,159.71,160.26,94741
1716494100,160.25,160.52,159.88,160.44,92666
1716557400,161.42,162.23,160.47,161.85,172691
1716557700,161.9,161.9,160.25,161,171534
1716558000,160.99,162.75,160.96,162.63,169401
1716558300,162.64,163.17,162.37,162.93,152454
1716558600,162.93,163.07,162.445,162.61,112185
1716558900,162.65,163.53,162.65,163.36,128202
1716559200,163.4,164.36,163.4,163.7,150045
1716559500,163.8,164.76,163.7,164.69,156835
1716559800,164.65,165.16,164.32,164.96,156465
1716560100,164.98,165.84,164.92,165.83,157554
1716560400,165.84,165.89,165.33,165.57,126712
1716560700,165.6,165.85,165.23,165.3,104160
1716561000,165.31,165.85,165.08,165.45,89222
1716561300,165.47,165.54,164.79,164.88,95604
1716561600,164.87,165.63,164.81,165.49,101227
1716561900,165.53,165.58,165.25,165.57,56940
1716562200,165.58,165.74,165.18,165.41,91696
1716562500,165.4,165.42,165.09,165.35,61337
1716562800,165.34,165.45,164.94,165.21,70749
1716563100,165.2,165.5,164.96,165,58243
1716563400,165,165.9,164.96,165.86,108684
1716563700,165.86,166.48,165.75,166.42,137485
1716564000,166.44,166.5,166.15,166.27,46976
1716564300,166.26,166.43,165.76,165.83,47538
1716564600,165.83,166.41,165.8,166.24,51900
1716564900,166.25,166.28,165.66,165.78,59159
1716565200,165.79,166.21,165.78,166.15,53963
1716565500,166.15,166.42,165.9,166.04,76871
1716565800,166.01,166.58,165.85,166.58,102868
1716566100,166.58,166.73,166.23,166.3,54777
1716566400,166.28,166.55,166.08,166.15,64261
1716566700,166.15,166.4,166.12,166.28,28344
1716567000,166.29,166.35,166.08,166.2,37005
1716567300,166.23,166.54,166.23,166.52,62051
1716567600,166.51,166.71,166.3,166.7,97721
1716567900,166.705,167.08,166.53,166.59,120460
1716568200,166.63,166.89,166.49,166.84,45802
1716568500,166.86,166.86,166.4,166.47,54010
1716568800,166.46,166.65,166.4,166.57,30001
1716569100,166.55,166.73,166.48,166.59,25153
1716569400,166.58,166.6,166.38,166.59,33534
1716569700,166.59,166.6,165.84,165.88,70939
1716570000,165.91,166.22,165.91,165.98,39731
1716570300,165.97,166.1,165.72,165.75,46365
1716570600,165.75,165.92,165.54,165.9,55924
1716570900,165.9,165.94,165.71,165.88,27491
1716571200,165.89,166.05,165.79,166.05,36762
1716571500,166.08,166.25,166.07,166.11,28532
1716571800,166.12,166.12,165.79,165.91,22089
1716572100,165.93,166.23,165.92,166.23,34492
1716572400,166.23,166.26,166.03,166.26,20848
1716572700,166.24,166.42,166.13,166.24,32448
1716573000,166.27,166.63,166.24,166.57,38190
1716573300,166.58,166.79,166.545,166.63,43618
1716573600,166.63,167,166.6,166.98,70763
1716573900,166.98,167.41,166.95,167.4,71801
1716574200,167.4,167.44,167.05,167.38,56417
1716574500,167.37,167.66,167.34,167.5,56482
1716574800,167.51,167.51,167.04,167.07,48309
1716575100,167.07,167.18,166.99,167.13,40410
1716575400,167.14,167.16,166.85,166.91,31371
1716575700,166.9,167.02,166.71,166.93,35552
1716576000,166.94,166.94,166.66,166.67,30510
1716576300,166.67,166.86,166.67,166.84,19540
1716576600,166.835,166.91,166.65,166.8,35270
1716576900,166.78,166.86,166.58,166.77,47341
1716577200,166.77,166.78,166.12,166.19,92716
1716577500,166.2,166.45,166.1,166.17,37167
1716577800,166.17,166.49,166.13,166.46,41363
1716578100,166.44,166.8,166.42,166.59,48295
1716578400,166.59,166.69,166.51,166.61,27496
1716578700,166.6,166.78,166.46,166.46,42584
1716579000,166.46,166.58,166.36,166.52,34358
1716579300,166.53,166.79,166.42,166.77,53790
1716579600,166.77,166.77,166.41,166.51,34398
1716579900,166.5,166.561,166.08,166.1,55319
1716580200,166.12,166.4,166.09,166.23,64516
1716580500,166.22,166.42,165.9,166.35,86551
1716903000,169.78,170.3,167.61,167.67,266265
1716903300,167.61,168.22,166.83,167.61,149212
1716903600,167.59,167.98,165.84,166,181467
1716903900,165.97,166.24,164.96,166.18,181489
1716904200,166.17,167.32,165.9,167.21,126300
1716904500,167.19,167.2,166.56,166.87,63358
1716904800,166.86,167.61,166.32,167.53,106028
1716905100,167.52,167.94,167.45,167.8,100123
1716905400,167.77,168.42,167.75,168.11,136271
1716905700,168.14,168.51,167.9,168.4,61065
1716906000,168.43,169.18,168.28,169.07,118483
1716906300,169.07,169.59,168.97,169.25,84482
1716906600,169.21,169.56,168.92,169.05,71179
1716906900,169.03,169.61,169.01,169.43,66815
1716907200,169.43,170.92,169.21,170.9,200469
1716907500,170.91,172.23,170.85,172,302856
1716907800,172,172.28,171.46,171.86,138909
1716908100,171.92,172.62,171.9,172.165,146576
1716908400,172.17,172.17,171.12,171.21,87382
1716908700,171.2,171.32,170.8,171.01,88171
1716909000,170.95,171.69,170.94,171.63,67677
1716909300,171.63,172.08,171.28,172.01,94597
1716909600,172.01,172.19,171.81,171.95,61508
1716909900,171.99,172.39,171.95,172.29,63236
1716910200,172.3,172.78,172.27,172.77,110025
1716910500,172.77,172.85,171.91,172.06,66241
1716910800,172.08,172.26,171.96,172.17,37727
1716911100,172.15,172.72,172.15,172.44,55999
1716911400,172.47,172.5,171.95,171.95,44095
1716911700,171.96,172.33,171.96,172.26,39020
1716912000,172.25,172.47,172,172,43624
1716912300,171.99,172.08,171.73,171.91,58550
1716912600,171.92,172.5,171.8,172.38,58682
1716912900,172.42,172.42,171.67,171.93,58456
1716913200,171.93,172.45,171.91,172.42,38697
1716913500,172.43,172.53,172.2,172.26,35931
1716913800,172.24,172.68,172.22,172.67,41020
1716914100,172.66,173.11,172.63,173.01,108294
1716914400,173.03,173.69,173.025,173.68,87319
1716914700,173.7,174.08,173.65,173.88,124330
1716915000,173.84,174.54,173.81,174.44,114545
1716915300,174.42,174.45,173.6,173.67,62558
1716915600,173.67,174.18,173.61,173.75,70449
1716915900,173.75,173.84,173,173.53,69608
1716916200,173.52,173.83,173.45,173.55,27068
1716916500,173.53,173.7,173.39,173.5,22733
1716916800,173.52,173.54,172.85,173,32272
1716917100,173.02,173.69,172.97,173.57,48845
1716917400,173.58,174.055,173.23,174.04,64651
1716917700,174.02,174.11,173.85,173.955,22551
1716918000,173.96,174.27,173.92,174.11,54228
1716918300,174.11,174.17,173.5,173.52,32343
1716918600,173.5,173.56,172.76,173.05,59625
1716918900,173.05,173.05,172.62,172.86,39743
1716919200,172.83,173,172.52,172.919,55920
1716919500,172.92,173,172.56,173,35435
1716919800,172.97,173.1,172.69,172.79,19908
1716920100,172.805,172.805,172.21,172.48,55164
1716920400,172.48,172.62,172.1,172.27,35506
1716920700,172.28,172.36,171.8,171.88,85327
1716921000,171.87,171.88,171.24,171.53,73777
1716921300,171.56,171.56,170.5,170.84,127332
1716921600,170.8,171.35,170.64,170.78,68829
1716921900,170.88,171,170.34,170.89,43979
1716922200,170.87,171.1,170.69,171.05,36569
1716922500,171.02,171.75,171.02,171.5,73333
1716922800,171.48,171.72,171.34,171.46,33360
1716923100,171.44,171.97,171.41,171.9,38011
1716923400,171.89,171.91,171.44,171.65,40382
1716923700,171.63,171.63,171.39,171.44,21201
1716924000,171.45,172,171.4,171.97,36587
1716924300,171.99,172.17,171.53,171.57,53813
1716924600,171.58,172.13,171.58,172.07,65963
1716924900,172.05,172.09,171.7,171.84,36360
1716925200,171.85,171.96,171.2,171.21,42908
1716925500,171.2,171.29,170.75,170.78,49768
1716925800,170.82,171.43,170.8,171.35,58070
1716926100,171.37,171.8,171.04,171.66,78170
1716989400,167.54,168.46,165.87,166.06,356368
1716989700,166.07,166.53,165.15,165.89,299264
1716990000,165.91,165.98,164.14,164.3,354003
1716990300,164.32,164.32,162.91,163.38,424440
1716990600,163.4,164.26,163.39,164.26,255578
1716990900,164.24,164.9,164.1,164.19,179378
1716991200,164.24,164.6,163.91,164.47,129371
1716991500,164.51,164.65,163.8,164.14,150328
1716991800,164.1,164.5,164.07,164.42,77028
1716992100,164.43,165.2,164.25,165.15,142448
1716992400,165.12,165.43,163.98,164.7,192643
1716992700,164.68,165.35,164.61,165.2,105055
1716993000,165.25,165.45,164.99,165.12,117587
1716993300,165.14,165.23,164.78,164.97,83971
1716993600,164.95,165.21,164.55,165.09,56828
1716993900,165.12,165.63,165.05,165.48,71715
1716994200,165.48,165.88,165.32,165.64,73210
1716994500,165.64,165.85,165.42,165.55,44955
1716994800,165.5,165.93,165.46,165.85,86716
1716995100,165.88,166.15,165.56,165.81,107147
1716995400,165.76,166.51,165.72,166.07,95403
1716995700,166.08,166.47,165.94,166.19,68630
1716996000,166.17,166.38,166.07,166.38,27497
1716996300,166.38,166.82,166.32,166.81,74049
1716996600,166.8,166.8,166.17,166.21,50541
1716996900,166.2,166.64,165.86,165.92,53736
1716997200,165.91,165.91,165.66,165.75,49128
1716997500,165.74,166.07,165.67,166.07,29555
1716997800,166.08,166.37,166.07,166.37,37733
1716998100,166.36,166.48,166.26,166.37,33398
1716998400,166.36,166.62,166.09,166.35,35307
1716998700,166.34,166.34,166.11,166.26,43257
1716999000,166.22,166.23,165.76,165.78,55354
1716999300,165.79,166.21,165.76,166.12,32141
1716999600,166.1,166.37,166.01,166.09,30529
1716999900,166.13,166.36,166.03,166.22,27287
1717000200,166.22,166.58,166.15,166.49,44086
1717000500,166.48,166.6,166.29,166.34,41151
1717000800,166.36,166.37,165.98,166.05,48041
1717001100,166.03,166.335,165.95,166.23,29411
1717001400,166.22,166.27,165.98,165.99,36687
1717001700,166.005,166.35,165.95,166.05,39347
1717002000,166.04,166.16,165.57,165.76,65081
1717002300,165.75,166.46,165.72,166.38,52348
1717002600,166.38,166.55,166.28,166.41,64023
1717002900,166.415,166.81,166.37,166.41,48194
1717003200,166.41,166.64,166.31,166.41,49277
1717003500,166.43,166.48,166.29,166.43,20770
1717003800,166.41,166.46,166.16,166.19,32599
1717004100,166.19,166.22,165.69,165.93,54510
1717004400,165.925,166.06,165.67,165.91,29300
1717004700,165.97,166.21,165.91,166.18,33103
1717005000,166.18,166.48,166.16,166.19,45040
1717005300,166.17,166.22,165.88,166.13,33988
1717005600,166.13,166.18,165.93,165.94,30808
1717005900,165.93,165.94,165.64,165.84,40513
1717006200,165.83,166.11,165.77,166.075,49719
1717006500,166.05,166.05,165.69,165.81,31954
1717006800,165.81,165.84,165.48,165.5,36069
1717007100,165.53,165.53,164.84,164.84,80669
1717007400,164.83,165.07,164.67,164.79,81435
1717007700,164.8,164.93,164.64,164.78,38627
1717008000,164.81,165.24,164.7,165.05,49191
1717008300,165.04,165.28,164.73,165.2,55744
1717008600,165.18,165.34,165.03,165.33,30534
1717008900,165.33,165.48,165.17,165.32,32235
1717009200,165.34,165.81,165.33,165.72,47787
1717009500,165.71,165.93,165.62,165.72,49415
1717009800,165.75,165.83,165.5,165.79,40176
1717010100,165.8,165.91,165.645,165.66,33394
1717010400,165.65,166.03,165.65,166.02,57918
1717010700,166.03,166.1,165.79,165.86,46499
1717011000,165.84,165.9,165.59,165.65,39295
1717011300,165.64,166.24,165.63,166.2,46889
1717011600,166.19,166.24,165.93,165.97,31758
1717011900,165.98,166.2,165.82,165.9,39337
1717012200,165.88,166.09,165.31,165.46,69902
1717012500,165.47,165.5,164.98,165.22,113448
1717075800,167.94,167.97,164.8,164.82,228902
1717076100,164.91,166.4,164.19,166.16,192623
1717076400,166.15,166.32,165.46,165.78,108874
1717076700,165.82,166.59,165.33,166.29,108752
1717077000,166.28,166.63,165.95,166.05,58694
1717077300,166.06,166.32,165.46,165.96,55417
1717077600,165.97,166.2,165.11,165.91,78335
1717077900,165.82,166.54,165.75,165.88,68303
1717078200,165.88,165.91,164.81,165.05,96491
1717078500,164.99,165.88,164.92,165.87,68527
1717078800,165.84,166.23,165.55,165.61,60251
1717079100,165.61,165.85,165.35,165.35,43136
1717079400,165.33,165.58,164.41,164.51,93102
1717079700,164.51,164.62,163.95,164.03,107612
1717080000,164.02,164.23,163.8,164.11,68476
1717080300,164.12,164.53,164,164.51,60624
1717080600,164.51,164.78,164.23,164.77,51022
1717080900,164.76,165.24,164.73,164.85,82037
1717081200,164.86,165.06,164.07,164.08,49194
1717081500,164.05,164.735,163.9,164.73,56227
1717081800,164.72,164.85,164.61,164.73,32186
1717082100,164.72,165.01,164.69,164.97,46377
1717082400,164.96,165.27,164.76,165.07,39699
1717082700,165.065,165.34,164.885,165.26,28045
1717083000,165.26,165.7,165.18,165.58,61485
1717083300,165.55,165.73,165.25,165.58,40374
1717083600,165.59,165.92,165.59,165.68,50469
1717083900,165.75,166.05,165.68,165.87,29196
1717084200,165.89,166.24,165.8,165.99,46832
1717084500,166.01,166.15,165.92,166,32124
1717084800,166.02,166.59,166.02,166.59,63734
1717085100,166.6,166.83,166.46,166.48,59153
1717085400,166.5,166.91,166.49,166.85,46781
1717085700,166.86,167.26,166.81,167.26,88422
1717086000,167.28,167.59,167.14,167.3,67938
1717086300,167.29,167.43,167.02,167.15,39983
1717086600,167.15,167.33,166.99,167.33,48131
1717086900,167.34,167.63,167.2,167.2,45209
1717087200,167.17,167.36,166.95,167.27,33816
1717087500,167.28,167.53,167,167.11,31877
1717087800,167.11,167.49,166.97,167.37,31426
1717088100,167.36,167.43,167.16,167.41,51624
1717088400,167.4,167.9,167.36,167.45,65543
1717088700,167.44,167.93,167.36,167.79,46354
1717089000,167.79,168.25,167.69,168.06,104779
1717089300,168.06,168.11,167.85,167.92,50214
1717089600,167.94,168.24,167.93,168.24,29503
1717089900,168.23,168.37,168.09,168.16,36822
1717090200,168.17,168.54,168.03,168.36,43905
1717090500,168.39,168.5,168.32,168.37,31497
1717090800,168.38,168.75,168.38,168.58,64303
1717091100,168.6,168.72,168.16,168.18,30706
1717091400,168.2,168.26,167.93,168.19,33261
1717091700,168.22,168.22,167.91,168.12,37139
1717092000,168.1,168.13,167.71,167.73,43216
1717092300,167.74,167.96,167.63,167.72,26713
1717092600,167.71,167.72,167.45,167.51,22712
1717092900,167.53,167.765,167.08,167.72,30924
1717093200,167.71,167.81,167.53,167.68,29694
1717093500,167.66,167.7,167.41,167.7,27064
1717093800,167.68,168.05,167.68,167.9,60438
1717094100,167.89,167.89,167.48,167.56,30523
1717094400,167.57,167.73,167.54,167.65,18930
1717094700,167.66,167.82,167.42,167.42,25427
1717095000,167.41,167.74,167.38,167.48,21507
1717095300,167.47,167.56,167.3,167.56,20581
1717095600,167.58,167.63,167.22,167.38,27130
1717095900,167.39,167.87,167.39,167.84,20847
1717096200,167.88,168.05,167.86,167.93,31600
1717096500,167.93,168.18,167.9,167.96,27334
1717096800,167.93,167.93,166.01,166.15,184045
1717097100,166.14,166.87,166.09,166.82,86961
1717097400,166.82,167.22,166.29,166.44,60139
1717097700,166.41,166.53,166.03,166.44,64617
1717098000,166.46,166.48,165.98,166.19,60249
1717098300,166.16,166.46,165.39,165.44,78004
1717098600,165.43,166.89,165.4,166.8,131070
1717098900,166.81,167.09,166.55,166.72,81766
1717162200,166.78,167.16,165.67,166.13,128191
1717162500,166.09,168.18,165.935,167.98,146459
1717162800,168,168.52,167.55,167.79,115649
1717163100,167.79,168.53,167.12,168.05,120964
1717163400,168.08,168.1,166.93,167.35,88849
1717163700,167.4,168.19,167.25,167.94,85854
1717164000,168.01,168.01,167.11,167.73,68966
1717164300,167.7,169.5,167.64,169.3,148122
1717164600,169.31,169.31,167.62,167.8,112954
1717164900,167.77,167.78,166.17,166.22,135236
1717165200,166.21,166.36,164.26,164.26,174196
1717165500,164.34,165.06,164.3,164.84,105165
1717165800,164.77,164.77,163.45,163.54,136901
1717166100,163.58,163.6,162.975,163.55,142075
1717166400,163.55,163.8,162.84,162.98,107960
1717166700,162.99,163.45,162.68,163.2,88902
1717167000,163.23,163.44,163.07,163.39,41531
1717167300,163.39,163.89,163.34,163.45,61556
1717167600,163.44,163.47,162.53,162.72,83713
1717167900,162.74,162.98,162.6,162.87,51472
1717168200,162.86,163.11,162.25,162.5,86228
1717168500,162.53,162.72,162.34,162.47,48992
1717168800,162.46,162.55,162.07,162.4,48293
1717169100,162.4,162.44,161.92,162.44,87995
1717169400,162.36,162.36,161.86,162.2,49667
1717169700,162.15,162.44,161.92,162.18,61141
1717170000,162.24,162.34,161.76,161.85,83420
1717170300,161.83,162.41,161.79,162.34,33006
1717170600,162.36,162.41,161.28,161.38,77008
1717170900,161.38,161.69,161.32,161.39,42042
1717171200,161.41,161.67,160.88,161.25,72007
1717171500,161.28,161.36,161.08,161.14,23466
1717171800,161.14,161.21,160.81,160.96,43970
1717172100,160.96,161.08,160.38,160.61,73106
1717172400,160.63,160.84,160.08,160.75,71494
1717172700,160.72,160.74,160.43,160.55,34671
1717173000,160.57,160.95,160.53,160.8,30711
1717173300,160.78,161.07,160.67,161.07,33399
1717173600,161.09,161.61,161.04,161.43,51124
1717173900,161.39,161.5,161.2,161.34,29777
1717174200,161.35,161.59,161.07,161.41,28790
1717174500,161.44,161.51,161.34,161.46,22972
1717174800,161.44,162.12,161.34,161.89,75889
1717175100,161.87,162.04,161.68,162.01,23925
1717175400,161.99,162.15,161.92,162.08,27830
1717175700,162.08,162.35,162.06,162.28,31237
1717176000,162.31,162.67,162.19,162.64,32463
1717176300,162.67,162.86,162.59,162.83,44678
1717176600,162.85,163.25,162.82,162.88,57668
1717176900,162.86,163.03,162.7,162.95,26630
1717177200,162.96,163.03,162.5,162.59,50575
1717177500,162.58,162.73,162.56,162.67,25206
1717177800,162.64,162.82,162.26,162.29,32946
1717178100,162.32,162.52,162.15,162.33,28308
1717178400,162.33,162.53,162.3,162.47,23763
1717178700,162.46,162.59,162.07,162.07,34093
1717179000,162.06,162.5,162.05,162.21,27699
1717179300,162.19,162.52,162.19,162.43,22832
1717179600,162.42,162.49,162.3,162.49,13358
1717179900,162.49,162.54,162.14,162.3,39928
1717180200,162.31,162.42,162.18,162.35,24221
1717180500,162.35,162.64,162.32,162.55,28170
1717180800,162.56,162.98,162.48,162.94,33588
1717181100,162.95,163.15,162.88,162.89,40583
1717181400,162.9,162.93,162.66,162.89,29773
1717181700,162.89,163.16,162.83,162.99,31518
1717182000,163,163.19,162.79,163.15,63764
1717182300,163.14,163.68,163.14,163.57,70361
1717182600,163.55,163.85,163.54,163.84,49234
1717182900,163.82,163.96,163.62,163.94,53983
1717183200,163.96,164.07,163.76,164.04,55032
1717183500,164.05,164.23,163.87,163.87,47001
1717183800,163.88,164.29,163.74,164.19,49655
1717184100,164.18,164.36,164.15,164.26,39605
1717184400,164.26,165.17,164.25,165.08,108059
1717184700,165.07,165.53,164.85,165.4,89836
1717185000,165.38,166.57,165.33,166.54,178785
1717185300,166.5,167.26,166.48,167.21,230427
1717421400,170.83,171.08,169.11,169.39,342928
1717421700,169.4,169.7,168.52,168.73,162217
1717422000,168.69,170.41,168.68,169.24,260762
1717422300,169.33,170.12,169.1,169.45,132709
1717422600,169.38,169.38,167.45,167.54,199078
1717422900,167.6,167.63,166.75,166.91,197881
1717423200,166.96,167.6,166.22,166.43,159019
1717423500,166.43,166.65,165.39,165.45,135319
1717423800,165.45,166,165.18,165.95,102624
1717424100,165.97,167.13,165.91,166.86,122780
1717424400,166.87,167.16,166.08,166.83,72446
1717424700,166.86,166.96,165.95,166.36,103067
1717425000,166.35,166.35,164.82,164.89,129551
1717425300,164.9,165,164.08,164.79,126843
1717425600,164.77,165.17,164.63,164.9,93930
1717425900,164.82,165,163.86,164.15,127044
1717426200,164.19,164.22,163.33,163.4,104558
1717426500,163.39,163.91,162.93,163.86,111536
